Codigo_competicion;Codigo_fase;Codigo_grupo;Jornada;Partido;Codigo_equipo1;Codigo_equipo2;Resultado1;Resultado2;Codigo_campo;Fecha;Hora;Programado;Estado;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_jornada;Equipo_local;Equipo_visitante;Campo;Sexo_grupo;Distrito;SISTEMA_COMPETICION;COORD_X_CAMPO;COORD_Y_CAMPO
8941;9866;27423;3;3;184083;184073;6;25;101831;2025-12-14;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G2;handball;ALEVIN MIXTO;3;EMPD ISAAC ALBENIZ ALEVIN;MARAVILLAS VERDE;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27423;5;1;183799;184083;30;17;101831;2026-01-25;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G2;handball;ALEVIN MIXTO;5;CORAZONISTAS ALEVIN FEMENINO;EMPD ISAAC ALBENIZ ALEVIN;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27423;5;3;184082;183919;0;0;102363;2026-02-14;12:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G2;handball;ALEVIN MIXTO;5;EMPD CDV PASAMONTE FEMENINO;EMPD MADRID BASE VERDE;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27423;6;1;183799;184009;25;14;101831;2026-01-24;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G2;handball;ALEVIN MIXTO;6;CORAZONISTAS ALEVIN FEMENINO;AGUSTINOS MADRID B;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27423;7;1;183799;184073;26;10;101831;2026-01-31;11:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G2;handball;ALEVIN MIXTO;7;CORAZONISTAS ALEVIN FEMENINO;MARAVILLAS VERDE;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27423;8;2;184073;184083;0;0;101831;2026-02-15;10:30;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G2;handball;ALEVIN MIXTO;8;MARAVILLAS VERDE;EMPD ISAAC ALBENIZ ALEVIN;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27424;1;2;184191;184130;25;22;102363;2025-11-22;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;1;EMPD CD VALLECAS;EMPD CDV PALOMERAS;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;1;3;184131;183041;13;13;102363;2025-11-22;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;1;EMPD CDV ECHEGARAY;SANTA MARÍA DEL PILAR;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;2;1;184130;184131;10;0;102363;2025-11-29;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;2;EMPD CDV PALOMERAS;EMPD CDV ECHEGARAY;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;3;2;184131;183327;4;27;102363;2025-12-13;11:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;3;EMPD CDV ECHEGARAY;BALONMANO VALDELUZ;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;3;3;184191;184355;23;9;102363;2025-12-13;10:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;3;EMPD CD VALLECAS;EMPD CDV PASAMONTE PROMESAS;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;4;1;184355;184130;8;14;102363;2026-01-10;10:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;4;EMPD CDV PASAMONTE PROMESAS;EMPD CDV PALOMERAS;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;4;3;184191;184131;11;11;102363;2026-01-10;09:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;4;EMPD CD VALLECAS;EMPD CDV ECHEGARAY;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;5;2;184131;184355;0;0;102363;2026-02-14;10:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;5;EMPD CDV ECHEGARAY;EMPD CDV PASAMONTE PROMESAS;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27424;5;3;184130;183327;0;0;102363;2026-02-14;11:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;handball;ALEVIN MIXTO;5;EMPD CDV PALOMERAS;BALONMANO VALDELUZ;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27418;2;2;184190;184011;10;6;102363;2025-11-29;10:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM BEN MIX G1;handball;BENJAMIN MIXTO;2;EMPD CDV JUAN DE DIOS ROMÁN;AGUSTINOS MADRID;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27418;7;3;183796;183980;4;12;101831;2026-01-31;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM BEN MIX G1;handball;BENJAMIN MIXTO;7;CORAZONISTAS BENJAMIN A;SAFA PROMESAS;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27418;7;4;184190;184013;4;12;102363;2026-01-31;13:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM BEN MIX G1;handball;BENJAMIN MIXTO;7;EMPD CDV JUAN DE DIOS ROMÁN;BM IKASA NEGRO;CEIP PASAMONTE:CAMPO 1 - MORATALAZ;X;Centro;LIGA;;
8941;9866;27420;1;3;183798;183952;12;4;101831;2025-11-22;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM BEN MIX G3;handball;BENJAMIN MIXTO;1;CORAZONISTAS BENJAMIN C;MENESIANO VERDE;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27420;6;1;183798;184086;8;8;101831;2026-01-24;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM BEN MIX G3;handball;BENJAMIN MIXTO;6;CORAZONISTAS BENJAMIN C;EMPD SAN JUAN DE LA CRUZ BENJAMIN;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8941;9866;27423;3;1;183799;184082;33;29;101831;2025-12-13;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CEN SAB MAÑ BM ALE MIX G2;handball;ALEVIN MIXTO;3;CORAZONISTAS ALEVIN FEMENINO;EMPD CDV PASAMONTE FEMENINO;CCN CORAZONISTAS A - CENTRO;X;Centro;LIGA;;
8944;9878;27655;8;3;183098;181475;1;2;157;2026-01-31;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS ALE MIX;futsal;ALEVIN MIXTO;8;CASA DE LA VIRGEN;AMPA CARIDAD DEL COBRE;CDM CONCEPCIÓN PISTA POL. 1;X;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27655;8;4;182907;182651;3;1;157;2026-01-31;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS ALE MIX;futsal;ALEVIN MIXTO;8;SANTO ÁNGEL ARENALES;AD ESCUDER;CDM CONCEPCIÓN PISTA POL. 1;X;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;1;3;181384;182251;6;0;157;2025-11-15;15:15;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;1;CD.MADRID FSM;IES MIGUEL DELIBES;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;2;1;182989;183099;0;6;157;2025-11-22;15:30;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;2;ATHLETIC FUTSAL;CASA DE LA VIRGEN;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;2;2;182251;182341;1;5;157;2025-11-22;16:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;2;IES MIGUEL DELIBES;IES AVENIDA DE LOS TOREROS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;2;3;182268;181384;1;3;157;2025-11-22;17:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;2;IES SAN JUAN BAUTISTA;CD.MADRID FSM;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;3;1;183543;182251;0;6;157;2025-11-29;13:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;3;IES FRANCISCO DE GOYA;IES MIGUEL DELIBES;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;3;2;181384;182989;3;4;157;2025-11-29;14:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;3;CD.MADRID FSM;ATHLETIC FUTSAL;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;3;3;182341;182268;11;0;157;2025-11-29;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;3;IES AVENIDA DE LOS TOREROS;IES SAN JUAN BAUTISTA;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;4;1;183099;181384;2;1;157;2025-12-13;13:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;4;CASA DE LA VIRGEN;CD.MADRID FSM;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;4;2;182268;183543;2;1;157;2025-12-13;14:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;4;IES SAN JUAN BAUTISTA;IES FRANCISCO DE GOYA;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;4;3;182989;182341;1;6;157;2025-12-13;15:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;4;ATHLETIC FUTSAL;IES AVENIDA DE LOS TOREROS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;5;1;182251;182268;1;2;157;2026-01-10;14:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;5;IES MIGUEL DELIBES;IES SAN JUAN BAUTISTA;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;5;3;183543;182989;1;7;157;2026-01-10;15:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;5;IES FRANCISCO DE GOYA;ATHLETIC FUTSAL;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;7;1;182268;182989;1;6;157;2026-01-24;14:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;7;IES SAN JUAN BAUTISTA;ATHLETIC FUTSAL;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;7;2;183543;181384;0;6;157;2026-01-24;15:15;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;7;IES FRANCISCO DE GOYA;CD.MADRID FSM;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;8;1;183543;182341;0;6;157;2026-01-31;13:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;8;IES FRANCISCO DE GOYA;IES AVENIDA DE LOS TOREROS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;8;2;182268;183099;0;3;157;2026-01-31;14:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;8;IES SAN JUAN BAUTISTA;CASA DE LA VIRGEN;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27656;8;3;182251;181384;2;9;157;2026-01-31;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS INF MAS;futsal;INFANTIL MASCULINO;8;IES MIGUEL DELIBES;CD.MADRID FSM;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;1;1;183002;181108;0;6;157;2025-12-20;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;1;ATHLETIC FUTSAL;OLIVO FC;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;1;2;180899;181053;4;6;157;2025-12-20;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;1;CHELONIOS;NAPOLITANOS FC;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;3;1;182817;181053;1;8;157;2025-11-29;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;3;ESC. DEP. ADAE SIMANCAS 'A';NAPOLITANOS FC;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;3;2;182828;183002;1;4;157;2025-11-29;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;3;COLEGIO MIRASIERRA;ATHLETIC FUTSAL;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;3;3;180899;181108;1;1;157;2025-11-29;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;3;CHELONIOS;OLIVO FC;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;3;4;182838;182085;9;1;157;2025-11-29;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;3;ESC. DEP. ADAE SIMANCAS 'B';IES AVENIDA DE LOS TOREROS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;4;1;180899;182828;4;2;157;2025-12-13;16:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;4;CHELONIOS;COLEGIO MIRASIERRA;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;4;2;181053;182838;2;4;157;2025-12-13;17:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;4;NAPOLITANOS FC;ESC. DEP. ADAE SIMANCAS 'B';CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;4;3;183002;182817;1;4;157;2025-12-13;18:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;4;ATHLETIC FUTSAL;ESC. DEP. ADAE SIMANCAS 'A';CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;4;4;181108;182085;7;0;157;2025-12-13;19:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;4;OLIVO FC;IES AVENIDA DE LOS TOREROS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;5;1;182828;181108;1;8;157;2026-01-10;16:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;5;COLEGIO MIRASIERRA;OLIVO FC;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;5;2;182817;180899;1;3;157;2026-01-10;17:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;5;ESC. DEP. ADAE SIMANCAS 'A';CHELONIOS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;5;3;182838;183002;7;0;157;2026-01-10;18:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;5;ESC. DEP. ADAE SIMANCAS 'B';ATHLETIC FUTSAL;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;5;4;182085;181053;3;11;157;2026-01-10;19:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;5;IES AVENIDA DE LOS TOREROS;NAPOLITANOS FC;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;7;1;182085;180899;1;5;157;2026-01-24;16:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;7;IES AVENIDA DE LOS TOREROS;CHELONIOS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;7;2;182838;182828;10;1;157;2026-01-24;17:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;7;ESC. DEP. ADAE SIMANCAS 'B';COLEGIO MIRASIERRA;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;7;3;182817;181108;1;6;157;2026-01-24;18:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;7;ESC. DEP. ADAE SIMANCAS 'A';OLIVO FC;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;7;4;181053;183002;5;2;157;2026-01-24;19:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;7;NAPOLITANOS FC;ATHLETIC FUTSAL;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;8;2;181053;180899;3;2;157;2026-01-31;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;8;NAPOLITANOS FC;CHELONIOS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;8;3;182085;182828;2;1;157;2026-01-31;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;8;IES AVENIDA DE LOS TOREROS;COLEGIO MIRASIERRA;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27657;8;4;181108;183002;1;3;157;2026-01-31;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS CAD MAS;futsal;CADETE MASCULINO;8;OLIVO FC;ATHLETIC FUTSAL;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27646;12;5;180447;180444;0;0;157;2026-05-31;10:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM MAÑ FS SEN MAS;futsal;SENIOR MASCULINO;12;NUEVA ORLEANS;FÚTBOL CHAMPAGNE;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27646;12;6;180451;180440;0;0;157;2026-02-15;10:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM MAÑ FS SEN MAS;futsal;SENIOR MASCULINO;12;RATÁTÁ FC;AOR DISTRITO XV;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27646;14;1;180440;180442;0;0;157;2026-05-17;11:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU DOM MAÑ FS SEN MAS;futsal;SENIOR MASCULINO;14;AOR DISTRITO XV;CFS EUROSIRIS;CDM CONCEPCIÓN PISTA POL. 1;M;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27654;2;3;182953;182450;6;3;157;2025-11-22;12:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS BEN MIX;futsal;BENJAMIN MIXTO;2;COLEGIO SANTO ÁNGEL ARENALES;ADC JOYFE 'B';CDM CONCEPCIÓN PISTA POL. 1;X;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27655;2;3;181458;181475;4;3;157;2025-11-22;13:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS ALE MIX;futsal;ALEVIN MIXTO;2;CD MADRID FSM;AMPA CARIDAD DEL COBRE;CDM CONCEPCIÓN PISTA POL. 1;X;Ciudad Lineal;LIGA;-3.649277;40.437162
8944;9878;27655;2;4;182651;182394;2;4;157;2025-11-22;14:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM CIU SABDOM FS ALE MIX;futsal;ALEVIN MIXTO;2;AD ESCUDER;ADC JOYFE;CDM CONCEPCIÓN PISTA POL. 1;X;Ciudad Lineal;LIGA;-3.649277;40.437162
